id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,
4974403999237540,NvdArCL6A,2806049985,Galaxy数码菌,#健康码#北京健康宝绿码也恢复展示了,,,,健康码,0,12,9,2023/12/2 07:36,三星Note20 Ultra 5G,"['https://wx1.sinaimg.cn/large/a740ecc1ly1hkf3hy49q9j20u0069js1.jpg', 'https://wx4.sinaimg.cn/large/a740ecc1ly1hkf3ihezdcj20u00520t4.jpg']",,,北京,中性
4974402897182736,NvdyFu8yA,7736435415,妍淑麦Angel,#四川广东重现绿码#啊！？又来,,,,四川广东重现绿码,0,1,0,2023/12/2 07:32,妍淑麦专属Android,,,,四川,中性
4974399582897549,Nvdtkc9MF,2420394475,笔耕太行,【广东四川“绿码”重出江湖？工作人员回应】齐鲁壹点12月1日，有网友在网上爆料，各地已下线近一年的“绿码”在个别城市重现。恰逢各地呼吸道疾高发，“绿码”出现，是什么信号？#四川广东重现绿码##官方回应粤康码显示绿码#,,,,"四川广东重现绿码,官方回应粤康码显示绿码",1,0,3,2023/12/2 07:19,HUAWEI Mate 30,['https://wx4.sinaimg.cn/large/904449ebgy1hkf30gfgv5j20u08nuqv5.jpg'],,,海南,中性
4974398882971779,Nvdscct5V,5212604261,万小跑-B,#四川广东重现绿码#四川人在广东，瑟瑟发抖,,,,四川广东重现绿码,0,0,0,2023/12/2 07:16,Xiaomi 14,,,,中国,负向
4974396358263079,Nvdo7yFBt,2671380057,日照市义务工作者联合会,呼吸道传染高发期，有城市“绿码”疑似重出江湖？工作人员回应@新浪新闻O呼吸道传染高发期，有城市“绿码”疑似重出江湖？工作人员回应,,,新浪新闻,,0,0,0,2023/12/2 07:06,新浪新闻客户端,,,,,中性
4974394584335464,NvdlgibQQ,3038806140,_AN-NING,#四川广东重现绿码#啊？,,,,四川广东重现绿码,0,0,0,2023/12/2 06:59,iPhone客户端,,,,四川,负向
4974391569941923,NvdgoFIlB,5395511592,嘉期可待呢,#四川广东重现绿码#有吗？本广东人都不知道！街上甚少人戴口罩，该吃吃，该睡睡，歌照唱，舞照跳，还有该搬砖仍依时依候搬砖,,,,四川广东重现绿码,0,0,0,2023/12/2 06:47,HUAWEI P50 Pro,,,,广东,负向
4974388963443121,NvdccerId,6226448603,theflashbt72741,#四川广东重现绿码##顶端新闻#😅张雪峰说的真没错，就我看来，新闻界隔一个枪毙一个都有一大把漏网之鱼的反贼,,,,"四川广东重现绿码,顶端新闻",0,0,2,2023/12/2 06:36,HarmonyOS设备,,,,美国,中性
4974386560106872,Nvd8k0rNK,1242710924,么么花香,#四川广东重现绿码#这个癸年癸月发生了太多事了，微博上可以看到的热搜我就不说了，生活中狗血的事情更多，活久见,,,,四川广东重现绿码,0,0,2,2023/12/2 06:27,vivo Z6 5G性能先锋,,,,江苏,中性
4974385562124707,Nvd6I8UJt,2606812875,牛哥碎念,#绿码#遛狗要牵绳，出门戴口罩，大家要健康哈,,,,绿码,0,0,2,2023/12/2 06:23,,,,,江西,正向
4974279080283441,NvakY1bJD,7769989934,试逝吗,#四川广东重现绿码#……,,,,四川广东重现绿码,0,0,0,2023/12/1 23:20,芽仔小馒头,,,,四川,中性
4974279038599792,NvakTA5ck,3824163109,朱穆狼马蜂,#四川广东重现绿码##健康码#今天看到这个热搜，让我再一次想起疫情三年。那三年，每每和朋友谈起一些社区志愿者的感人事迹，我也是热泪盈眶，满满感动，他们舍小家为大家，无私奉献，默默无闻地付出，那时候，我真的想成为其中一员，全心全意为人民服务，贡献自己一份绵薄之力。三年以来，正是千千万万的志愿者坚守抗疫一线，才最大限度保护了人民生命安全和身体健康，感谢有你，我们的志愿者们，向你们致敬，辛苦了，我们的英雄！感恩我们的白衣天使，感恩当时奋战在抗疫一线的所有工作人员，是你们坚持在一线让我们心安，让我们倍感温暖，感谢有你们！让我们平平安安，健健康康的，愿祖国山河无恙，你我安好。三年来，14亿多人民同心抗疫、坚韧奉献，有效应对全球先后五波疫情流行冲击，成功避免了致病力相对较强的原始株、德尔塔变异株等在我国大范围流行传播，极大减少了重症和死亡，也为疫苗、药物的研发应用以及医疗等资源的准备赢得了宝贵的时间。回首三年，我们创造了人类同疾病斗争史上的防控奇迹，最终取得抗击疫情的全面胜利。,,,,"四川广东重现绿码,健康码",1,0,4,2023/12/1 23:20,爱国者马蜂Android,,,,广东,正向
4974279026017243,NvakSpfmj,3709305834,nzxutfgklorp,#四川广东重现绿码#一辈子这码那码，有没有去你码,,,,四川广东重现绿码,0,0,0,2023/12/1 23:20,iPhone客户端,,,,安徽,中性
4974279018417820,NvakRzjRi,5673199463,小何不吃核桃,#四川广东重现绿码#救命啊不要不要不要不要不要我不要封校了我不要不要封校了啊啊啊啊啊烦死我不要封校我不要封楼不要封寝室啊啊啊啊啊啊啊啊啊不要封校,,,,四川广东重现绿码,0,0,0,2023/12/1 23:19,iPhone客户端,,,,安徽,负向
4974278883935051,NvakEgvGz,7219102351,片片鱼不好吃_,#四川广东重现绿码#啊！别啊，那段时间是真的难熬啊！天天困在家里还没有钱拿，还要时时刻刻担心没有菜和饭,,,,四川广东重现绿码,0,0,1,2023/12/1 23:19,真我GT5 性能无双,,,,广东,负向
4974278881842233,NvakE7Jfr,7498322012,日记里有香菜,#四川广东重现绿码#我系广东人，我不允许健康码再现,,,,四川广东重现绿码,0,1,11,2023/12/1 23:19,Android,,,,广东,负向
4974278827313602,NvakyuGBk,1109845441,A哥_AVR,#四川广东重现绿码#不要过分解读，该来的都会来，该走的都会走。往事回忆,,,,四川广东重现绿码,0,0,2,2023/12/1 23:19,iPhone客户端,,,,美国,中性
4974278823117387,Nvakyd4Yr,7760367831,禾禾禾禾禾和,#四川广东重现绿码#把你们吓死得了，趁着很多人不防护，抓紧去医院感染个够哈,,,,四川广东重现绿码,0,0,0,2023/12/1 23:19,iPhone客户端,,,,河南,中性
4974278818664074,NvakxAlV8,1902674521,一条鱼微博,#四川广东重现绿码#又回来了？,,,,四川广东重现绿码,0,0,1,2023/12/1 23:19,,,,,浙江,中性
4974278800577595,Nvakw2qg3,7524947562,7inlee,#四川广东重现绿码#？,,,,四川广东重现绿码,0,0,0,2023/12/1 23:19,iPhone 14 Pro Max,,,,广东,中性
4974273557434457,Nvac3vc2B,6422235211,可可很可爱929,#四川广东重现绿码#好恐怖😱,,,,四川广东重现绿码,0,0,0,2023/12/1 22:58,vivo Y51s 5G,,,,广东,负向
4974273518895688,NvabZBkaQ,7643555960,请旎吃火锅,#四川广东重现绿码#啊，这是要干什么？人在四川有点懵，我真的不想再来一次啊，不过我身边这几天发烧的人确实有点多,,,,四川广东重现绿码,0,1,14,2023/12/1 22:58,vivo Y31s 千元5G,,,,四川,中性
4974273515487936,NvabZn1F6,3478810890,芝士葡萄我最爱,#四川广东重现绿码#一些不好的记忆。。,,,,四川广东重现绿码,0,1,0,2023/12/1 22:58,iPhone,,,,福建,中性
4974273506843817,NvabYsIo9,6877352127,无颜色不一样的烟火,#四川广东重现绿码#看来这次支原体肺炎形势越来越严峻了，有网友爆料，四川天府健康通、广东地区粤康码都显示“绿码”，实时时间均为12月1日下午5时左右。我们都知道，在新冠疫情严控时期，为了使疫情处于可控范围，加强人员流动管理，国家出台了健康码红绿和行程码码区分各人员是否接受隔离，以确保群众的安全。现在各城市悄悄出台“健康码”，是否意味着什么？建议大家最好备一些家庭常用药物，不怕一万就怕万一。#我第三只眼睛#,,,,"四川广东重现绿码,我第三只眼睛",0,0,4,2023/12/1 22:58,NZONE 50 Pro,,,,湖北,中性
4974273464631400,NvabUjqQ0,5743202116,你的病很罕见12138,#四川广东重现绿码#卧槽，别啊，怎么又来，好不容易yq过去了，别啊,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,iPhone客户端,,,,湖北,中性
4974273439989989,NvabRFUQR,3220536135,爱韩庚的陈小姐,#四川广东重现绿码#好像一直都在，河北的也有,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,Redmi K30 Pro 真旗舰,['https://wx1.sinaimg.cn/large/bff57b47ly1hkeoimwxcxj20u01rjdpo.jpg'],,,河北,中性
4974273435536137,NvabRnecx,2695818521,初_樱,#四川广东重现绿码#这辈子都不想再看见这个码了,,,,四川广东重现绿码,0,0,1,2023/12/1 22:57,iPhone 14 Pro Max,,,,四川,中性
4974273431866610,NvabR7PAC,7458432021,芝士桃桃咩咩咩,#四川广东重现绿码#最近咳嗽真的又开始了,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,iPhone客户端,,,,广东,中性
4974273423479845,NvabQeBgx,7240871817,热评学姐,#健康码#可别绿码了，再绿经济就没了,,,,健康码,0,0,0,2023/12/1 22:57,HarmonyOS设备,,,,河北,中性
4974379458626023,NvcWRAc1p,2072860881,东江水冲奶茶,#四川广东重现绿码#吃喝拉撒很多，超级多，大部份小朋友,,,,四川广东重现绿码,0,0,0,2023/12/2 05:59,,,,,广东,正向
4974330011976168,NvbF78i5G,1495815674,迷失的飛星小星星,#四川广东重现绿码#难道各地又玩特殊，又自己层层加码？,,,,四川广东重现绿码,0,0,0,2023/12/2 02:42,一加11 行星发动机,,,,广东,中性
4974329765036118,NvbEIl87I,5459384559,狗宝犯瘾了,#四川广东重现绿码#玛雅。。绿码怎么又出来了,,,,四川广东重现绿码,0,0,0,2023/12/2 02:41,碗盆女儿的Android,,,,山东,中性
4974321388749864,NvbrcAIeQ,2778131780,余宇轩,#四川广东重现绿码#新闻女王都不敢,,,,四川广东重现绿码,1,0,0,2023/12/2 02:08,iPhone 14 Pro,,,,四川,正向
4974319924675905,NvboQjCpP,5634253745,时之悲歌,#四川广东重现绿码#没事，雨窝无瓜,,,,四川广东重现绿码,0,0,0,2023/12/2 02:02,iQOO Neo7 竞速版,,,,四川,负向
4974316139840380,NvbiJFhVO,2211036371,又禾页_,：粤省事打开一下：？怎么要看绿码嘛,,,,,0,1,0,2023/12/2 01:47,iPhone客户端,"['https://wx2.sinaimg.cn/large/83c9bcd3gy1hket0x02flj20jm0p2n3f.jpg', 'https://wx3.sinaimg.cn/large/83c9bcd3gy1hket0sltnbj20mt0fkq6e.jpg']",,,广东,负向
4974314946035994,NvbgOpkeK,6425569252,躲进幻想世界,#四川广东重现绿码#在二月份广东宣布健康码永久关闭，后面又能看到，已经不是一天两天了，不要被带了节奏，不是12月1号重现，是一直存在，因为公共场合不需要出示健康码了，大家没去关心过了而已,,,,四川广东重现绿码,0,1,9,2023/12/2 01:42,iPhone客户端,,,,广东,中性
4974313721563325,NvbeQ6yGV,2072489675,_半个榴莲_,#四川广东重现绿码#既然保证不了信息的真实性就不要顶着个“新闻”的名头，真的很掉份,,,,四川广东重现绿码,0,0,0,2023/12/2 01:37,MEIZU 20 热爱无界,,,,广东,中性
4974308996679687,Nvb7ds1GT,1846777160,大米水蓊,#四川广东重现绿码#一边说别人制造恐慌，一边连个口罩都不戴的。大冬天的，本来就伤风感冒高发。戴口罩好好保护自己。那些哔哔戴口罩保护别人的，有几个人有这个责任心？戴口罩就是保护自己的，别人怎么样，是别人的事，自己还是要保护好自己。,,,,四川广东重现绿码,0,0,0,2023/12/2 01:19,iQOO Z7i,,,,广东,负向
4974304556483099,Nvb03rcy7,5306770518,陈小希在线学习,#四川广东重现绿码#6,,,,四川广东重现绿码,0,0,0,2023/12/2 01:01,HUAWEI P40 Pro+ 5G,,,,广东,中性
4974278791925085,Nvakv84NL,5184664101,Canton看台,#四川广东重现绿码#轻佻地去查了一下粤康码…慌了,,,,四川广东重现绿码,0,1,3,2023/12/1 23:19,iPhone客户端,,,,陕西,中性
4974278716690667,Nvakns4xZ,7633448758,棣0713个霄汤圆,#四川广东重现绿码#我嘞个豆,,,,四川广东重现绿码,0,0,0,2023/12/1 23:18,76のiPhone客户端,['https://wx1.sinaimg.cn/large/008kBaJggy1hkep4otolcj30u01sytpn.jpg'],,,四川,负向
4974278690736968,Nvakl35IA,7047616772,风之舞酒店,#四川广东重现绿码#觉得没闹够是吧，那就来吧,,,,四川广东重现绿码,1,0,0,2023/12/1 23:18,iPhone 12,,,,山东,负向
4974278667667898,NvakiwaLM,5570879833,踏人间火海,#四川广东重现绿码#啊啊啊？？？,,,,四川广东重现绿码,0,0,0,2023/12/1 23:18,iPhone客户端,,,,河北,负向
4974278663733459,NvakifFf5,2032460407,冰山上的大喷菇,#四川广东重现绿码#别来了吧…,,,,四川广东重现绿码,0,1,1,2023/12/1 23:18,柠檬吞噬者iPhone客户端,,,,四川,负向
4974278649320624,NvakgD6IE,6621054268,小小小伶ovo,#四川广东重现绿码#啥意思,,,,四川广东重现绿码,0,2,0,2023/12/1 23:18,公主的iPhone 13 Pro Max,,,,重庆,正向
4974278642502043,NvakgauTx,3506700557,躺在浮雲的最裏面,#四川广东重现绿码#？哪个区啊，虽然天天戴😷，但有点点慌，真的不想遭！,,,,四川广东重现绿码,0,0,0,2023/12/1 23:18,iPhone客户端,,,,四川,负向
4974278608950738,NvakcByuK,7353500646,softsisterkikiyo,#四川广东重现绿码#我的天,,,,四川广东重现绿码,0,0,0,2023/12/1 23:18,Redmi Note 12 Turbo,,,,四川,正向
4974278611046648,Nvakd4ohq,7034745055,我要晕辣,#四川广东重现绿码#不想再看到健康码了,,,,四川广东重现绿码,0,3,0,2023/12/1 23:18,iPad客户端,,,,湖北,中性
4974278597940708,NvakbxjJW,7751476594,Cecily_眠冬淞漫秋,#四川广东重现绿码#你怎么卷土重来了,,,,四川广东重现绿码,0,0,0,2023/12/1 23:18,小妤的iPhone客户端,,,,江苏,中性
4974273406182855,NvabOpWrt,2823539733,monki大可,#四川广东重现绿码#这把高端局，杭州也出来了,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,三星Galaxy S22,,,,浙江,中性
4974273404077325,NvabOh6Hj,7301853864,椟菽荫,#四川广东重现绿码#1.个别省份这么操作有意义吗？2.个别人在互联网撒娇，不如去跟病毒giegie卖萌,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,真我GT Neo,,,,天津,负向
4974273405650364,NvabOnHUU,3229924523,瑞瑞vicki,#四川广东重现绿码#6点的时候，38.8，吃完药现在39.3,,,,四川广东重现绿码,0,0,1,2023/12/1 22:57,HUAWEI Mate30 Pro 5G,,,,山东,中性
4974273401459739,NvabO67Kb,5257120971,Liiiiox,#四川广东重现绿码#玛雅戴好口罩@一堆碎玻璃渣,,,一堆碎玻璃渣,四川广东重现绿码,1,0,0,2023/12/1 22:57,iPhone 13,,,,湖南,负向
4974273397526852,NvabNvA4Q,2726979110,晓旋枫,大家记得这些码吗？【#健康码#】【#四川广东重现绿码#】真的快关闭一周年了，大家都想离青蒜苗嘛远远的！难道要死灰复燃了！,,,,"健康码,四川广东重现绿码",4,5,32,2023/12/1 22:57,微博视频号,"['https://wx1.sinaimg.cn/large/a28a6626ly1hkeotthz0oj22bc1kzq8q.jpg', 'https://wx2.sinaimg.cn/large/a28a6626ly1hkeotvbalzj20lo0t7dkw.jpg']",,,河北,负向
4974273397522867,NvabNvz2z,7711499932,Time芜湖,#四川广东重现绿码#管他红的绿的照样上课。,,,,四川广东重现绿码,0,0,1,2023/12/1 22:57,OPPO Reno6 5G,,,,广东,中性
4974273326489449,NvabGrecx,7207028411,圆圆的脑袋是圆圆,#四川广东重现绿码#想到了疫情期间天天做核酸,,,,四川广东重现绿码,0,2,2,2023/12/1 22:57,Android,,,,江苏,中性
4974273326219733,NvabGq62h,7203871007,是张张噢o,#四川广东重现绿码#够了。看见这种东西心烦,,,,四川广东重现绿码,0,2,0,2023/12/1 22:57,HarmonyOS设备,,,,陕西,中性
4974273305773885,NvabEoe3b,6381129027,小梨菜奈_,#四川广东重现绿码#yxh别带节奏行不行,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,iPhone客户端,,,,湖北,中性
4974273292406958,NvabDa69U,7763012854,我要鲨人喽,#四川广东重现绿码#？我回国了你给我搞这些？,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,vivo手机,,,,中国,负向
4974301322676158,NvaUQbebQ,6685051632,慢慢Meow,逆水寒手游交易✨探索/古道/凌云/丹枫/剧情/活动/pvp✨调号/提战/奇遇/偷师/门派/副本/托管✨没写到的都可问！可扫码可直播可走🐟✨绿泡泡➕➕m-mMeow幸运值+999,,,,,0,0,0,2023/12/2 00:48,逆水寒手游交易超话,,,,四川,正向
4974300482241153,NvaTu9p1D,7014571041,向上鹿先森,#四川广东重现绿码#还是要注意防护，冬天千万别受寒。冬伤于寒，春病必温（瘟）冬季外邪侵入人体，没能驱逐出来，春必发太阳温病。🙏#广东12月凉意渐显#,,,,"四川广东重现绿码,广东12月凉意渐显",0,0,1,2023/12/2 00:45,HarmonyOS设备,['https://wx2.sinaimg.cn/large/007EIqmBgy1hkeruj1oh2j30qo0x80yu.jpg'],,,广东,正向
4974300043411950,NvaSMejBs,2885600780,电锯少女喜欢宁,#四川广东重现绿码#谁首发这种新闻来搞得人心惶惶的你是癫了没好吗？？？,,,,四川广东重现绿码,0,0,0,2023/12/2 00:43,,,,,广东,中性
4974297905629455,NvaPknCtF,2580225544,种花守护神,#四川广东重现绿码#顶端新闻，哪里逃！我看你哪里逃！我看你哪里逃！太过分了！真来气啊！好了，我来揭批！一，顶端新闻开设话题词，图1。内容为图2。我的附注在审核过程中，其已经删除跑路！图3。二，我就拿粤康码来说，大家看图2啊，顶端新闻记者通过查询发现……你怎么查询的？我简单一搜索，就查出来，粤康码的老幼助查、健康申报、防疫工作台等服务入口于2023年2月16日11时起关闭。停止以上服务后，后台将彻底删除、销毁服务相关所有数据，切实保障个人信息安全。不过粤康码的码面尚未下线……图4。来源光明网。码面尚未下线，知道啥叫码面吧！你通过群众的嘴说出来，没下线，然后对公告断章取义，把等服务入口下线，与健康码下线划等号。营造广东失信于民的舆论氛围。三，就拿健康码来说，很多很多地方都没有下线，这是可以用于以后的智慧医疗的！懂啥叫智慧医疗不？！四，通过网友的嘴说出来，在个别城市重现，就没有下线何来的重现？！开头还和呼吸道疾病关联，就是制造恐慌！五，接电话的，第一，说，此事不由其管辖，没错啊，这个码，疫情期间就归人家省政务服务数据管理局管辖啊！你在利用群众的知识盲点:自然而然认为由卫健委管辖，让网友产生该工作人员专业能力很低下、态度很傲慢的感觉！第二，这么久了，工作人员忘了码面没有下线的事情，太正常了！六，看你最后一句话，河南健康码已停止服务。别地都不行，就你行，你这不制造对立么！！！七，从2021年你上线以来，我就一直在观察。你的趣事，我记录了很多，来日方长！八，我不说了！,,,,四川广东重现绿码,23,16,140,2023/12/2 00:35,,"['https://wx1.sinaimg.cn/large/99cb1e08gy1hkepbr4fmzj20wo1uodv0.jpg', 'https://wx4.sinaimg.cn/large/99cb1e08gy1hkepdu45f4j20hs1b47aa.jpg', 'https://wx2.sinaimg.cn/large/99cb1e08gy1hkepdb2bz3j20tc19hae8.jpg', 'https://wx4.sinaimg.cn/large/99cb1e08gy1hkepfxbd4ij20wo7ephdt.jpg']",,,山东,负向
4974297565102216,NvaOMlpjO,2735885467,柯罗拉莱泰阿牛,#四川广东重现绿码#媒体人能不能死一死啊，死不了可以去咬煤气罐，咬不了煤气罐可以去咬打火机,,,,四川广东重现绿码,0,4,0,2023/12/2 00:33,微博轻享版,,,,陕西,负向
4974297187354911,NvaOauRlB,2168402421,我是一个会喊666的咸鱼啊,#四川广东重现绿码#张雪峰是对的,,,,四川广东重现绿码,0,0,0,2023/12/2 00:32,iPhone客户端,,,,北京,正向
4974297007526735,NvaNSvA2X,1804266444,砖家不要再建议了,#四川广东重现绿码#放心吧…现在你给钱也不会帮你防疫了～自己掏钱治病吧,,,,四川广东重现绿码,0,0,0,2023/12/2 00:31,iPhone客户端,,,,广东,负向
4974296334339208,NvaMNicPe,6440952362,Tiamo-hjy1130,#四川广东重现绿码#新闻学媒体人……整明白了吗就搞这个标题,,,,四川广东重现绿码,0,0,0,2023/12/2 00:28,iPhone 14 Pro Max,,,,河北,中性
4974278577228260,Nvak9ukoQ,6964509399,单片机魅力时刻,#四川广东重现绿码#再搞一下我就转战核酸事业了,,,,四川广东重现绿码,0,2,0,2023/12/1 23:18,iQOO Neo7,,,,湖南,负向
4974278567264603,Nvak8utR1,6499660266,金鲁迅,#官方回应粤康码显示绿码#要立即坚决关闭国门，再也不要像新冠那样搞的到处都是狼烟。要立即！坚决关闭国门！不准一切人和货物进入国内，完全阻断所有的传染渠道，只有这样才能确保国内人民的平安。国内现在就要重新实行像新冠那样的管理模式，要立即恢复出行健康码，行程卡，每天都要检测新冠，要尽最大的可能减少人员的流动带来的传染病的传播。工人在工厂抓革命促生产，农民吃住在田头，严管人员流动，没有镇街居委和单位的证明不的外出，城里出动工人纠察队在街上截查所有人员，一旦发现没有24小时核酸阴性结果者立即隔离！农村出动基干民兵把守村头和主要道路，对于那些没有村委会证明的人都要进行隔离。另外还有一个非常重要的问题，现在外来的邪恶思想严重影响我们无产阶级的思想，严重影响到我们统一的思想去战胜病魔，所以要立即关闭互联网，截断外部不良思想对我们的毒害。同志:们！我们要万众一心坚决清零！,,,,官方回应粤康码显示绿码,0,0,1,2023/12/1 23:18,真我GT Neo5 SE,,,,广东,负向
4974278529518001,Nvak4DW49,6429522711,点点雪绵绵冰,#四川广东重现绿码#没注意，不想再看,,,,四川广东重现绿码,0,0,0,2023/12/1 23:18,HarmonyOS设备,,,,广东,中性
4974278519298355,Nvak3D0Vt,6527758430,社死拯救大队,#四川广东重现绿码#这个词条写的，我以为四川有个地方叫广东,,,,四川广东重现绿码,0,0,1,2023/12/1 23:17,,,,,四川,中性
4974278504351963,Nvak2ig8X,3446894404,脱盐奈茶,#四川广东重现绿码#垃圾媒体能不能去吃粑粑啊，下线过嘛,,,,四川广东重现绿码,0,2,1,2023/12/1 23:17,一加 Ace 2 Pro,,,,四川,中性
4974278497535079,Nvak1vCdx,1974060865,CameIIia-凛月,#四川广东重现绿码#啊这？别搞得人心惶惶的不想再看到健康码了！希望大家都注意防护起来～增强个人免疫力！,,,,四川广东重现绿码,0,0,1,2023/12/1 23:17,iPhone 13,,,,黑龙江,中性
4974278472631525,NvajZb2zX,6888888371,堂前花落,#四川广东重现绿码#要让悲剧重演吗？,,,,四川广东重现绿码,0,0,0,2023/12/1 23:17,,,,,山西,中性
4974278472373081,NvajZ9Xlv,1651804750,叽叽哇哇依哩哇啦,#四川广东重现绿码#滚！！,,,,四川广东重现绿码,0,0,0,2023/12/1 23:17,iPhone客户端,,,,云南,负向
4974278460572879,NvajY2p1Z,7479715678,·是瑶不是遥·,#四川广东重现绿码#天哪,,,,四川广东重现绿码,0,0,0,2023/12/1 23:17,Android,,,,湖北,负向
4974278459790827,NvajXF52z,1423899921,庆之上洛,#四川广东重现绿码#广州健康码一直都在啊，之前是行程卡下线了,,,,四川广东重现绿码,0,0,5,2023/12/1 23:17,广州超话,,,,广东,中性
4974273271174974,NvabB4VFc,2052345332,Luby栎,#四川广东重现绿码#sima的媒体，该关注的正经事不关注，博眼球永远都是第一位.,,,,四川广东重现绿码,0,0,2,2023/12/1 22:57,iPhone客户端,,,,北京,负向
4974273267240760,NvabAunEs,1495372051,木岛主,#四川广东重现绿码#这个东西一直都在吧，前几天我进交大，没带身份证，门岗说扫一下随申码就可以，然后我才知道，绿码一直还在。,,,,四川广东重现绿码,2,2,10,2023/12/1 22:57,微博网页版,['https://wx2.sinaimg.cn/large/59219113gy1hkeogjaskhj20740esaci.jpg'],,,上海,正向
4974273259897565,NvabzFwO9,7510240661,对晚风说早安_点点,#四川广东重现绿码#看了一下这东西好像一直都在，没有关闭吧,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,,,,,四川,中性
4974273259110411,NvabzCe27,7376510388,啷个刕个啷,#四川广东重现绿码#不是你棍呐,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,刕不开啾啾iPhone客户端,,,,四川,中性
4974273255441471,NvabzmPzF,5622872284,金家的猪啊,#四川广东重现绿码#？？？？？,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,iPhone 13 Pro Max,,,,吉林,中性
4974273246527831,NvabyrobB,1870129717,莲学研究院,#四川广东重现绿码#这玩意儿可不兴文艺复兴呐,,,,四川广东重现绿码,0,0,1,2023/12/1 22:57,iPhone客户端,,,,广东,正向
4974273238930906,NvabxBtkS,7764119425,甜甜的小猪宝200906,#四川广东重现绿码#啥意思？,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,OPPO A9,,,,辽宁,正向
4974273238930510,NvabxBteu,6253927762,o-捉迷藏-o,#四川广东重现绿码#虽然健康重要，但是我不想再经历一次了，往事不堪回首，回头路还是别走了吧。,,,,四川广东重现绿码,0,0,0,2023/12/1 22:57,朱一龙的小笼包,,,,河南,负向
4974273217698560,NvabvwiKk,1949243365,六年生木耳,#四川广东重现绿码#什么无聊媒体...不是一直都有，而且能用嘛...就是个一码通，进图书馆借书之类都不用带卡，直接刷这个码就好了，很方便。,,,,四川广东重现绿码,0,0,0,2023/12/1 22:56,iPhone客户端,,,,上海,正向
4974273185711077,NvabsnXI9,3753335770,躺废鹅鹅鹅,#四川广东重现绿码#别这样，要过年了……,,,,四川广东重现绿码,0,0,0,2023/12/1 22:56,肖战顺顺利利,[],,,福建,中性
4974293662565826,NvaIuaLui,6155589430,甜腻腻的糖精啊,#四川广东重现绿码#为什么？没搞懂这个政策？有知道的可以科普一下嘛,,,,四川广东重现绿码,0,0,0,2023/12/2 00:18,甜甜的糖糖小熊牌盐汽水,,,,福建,中性
4974293030538203,NvaHt2g0H,2823949181,1984行者,那年冒着疫情，带着口罩，拿着核酸，扫着绿码都要去见的人，如今他还在你身边吗？今日贴纸打卡第一个没有疫情的冬天来了日常日常,,,,,0,0,0,2023/12/2 00:15,日常超话,['https://wx1.sinaimg.cn/large/a8520b7dgy1hkeqrfwvt6j20wi1qr18m.jpg'],,,海南,中性
4974292945082623,NvaHklkdN,6205543407,23二三里,#四川广东重现绿码#又在造谣了码一直在好不好，只是现在不需要打开了，重现个大头鬼啊，冬天呼吸道疾病盛行就不知道戴口罩吗？我在公共场合一直都戴着，现在都还活波乱跳的,,,,四川广东重现绿码,0,0,1,2023/12/2 00:15,iPhone客户端,,,,广东,负向
4974292878230753,NvaHdyxc5,5657827712,我爱长沙520,#四川广东重现绿码#健康码的出现曾为我们的生活带来了便利和安全保障。但如今它已经完成了历史使命并退出舞台。希望在未来的日子里我们能够珍惜个人信息安全共同维护一个安全、和谐、信任的网络环境。,,,,四川广东重现绿码,0,0,0,2023/12/2 00:15,,,,,湖南,正向
4974292607438863,NvaGMvdbF,2230073957,取名字太难了-D,#四川广东重现绿码#退……退……退……,,,,四川广东重现绿码,0,0,0,2023/12/2 00:13,HarmonyOS设备,,,,安徽,负向
4974292160745509,NvaG437Wl,5594089931,为所欲为小狐狸,#四川广东重现绿码#别吓我啊,,,,四川广东重现绿码,0,15,42,2023/12/2 00:12,狐狸钻石iPad Pro,['https://wx1.sinaimg.cn/large/0066AekXgy1hkeqobolqkj30sd0me0ua.jpg'],,,广东,中性
4974292121423784,NvaG05Yog,6170501170,不知道沐沐_,#四川广东重现绿码#别吓人吧就是说,,,,四川广东重现绿码,0,1,2,2023/12/2 00:12,星河边的陪伴,,,,四川,中性
4974290843993433,NvaDWgKSd,5679508036,iBingo,“有些媒体啊，不要总想着搞个大新闻。”#四川广东重现绿码#,,,,四川广东重现绿码,3,14,65,2023/12/2 00:06,专用老年机,"['https://wx3.sinaimg.cn/large/006cmDukgy1hkeqf5zp3qj30u01b5ajp.jpg', 'https://wx3.sinaimg.cn/large/006cmDukgy1hkeqic2avjj30u01drk1x.jpg', 'https://wx4.sinaimg.cn/large/006cmDukgy1hkeqigakftj30s80gegq1.jpg']",,,山东,中性
